timestamp,limestone_feed_tph,clay_feed_tph,iron_ore_feed_tph,gypsum_feed_tph,laterite_feed_tph,limestone_moisture_pct,clay_moisture_pct,avg_particle_size_mm,CaO_pct,SiO2_pct,Al2O3_pct,Fe2O3_pct,MgO_pct,crusher_power_kw,conveyor_speed_mps,CO2_emission_kgph,dust_concentration_mgpm3,crusher_status,energy_consumption_kwh,moisture_content_pct
2025-01-01 00:00:00,161.69322475413637,72.69873702451336,16.281973098952957,10.11097974119824,7.217065584431157,2.8836293178648096,3.2259667503753335,1.1456313918934984,44.48239504209076,14.369800317513475,6.726363474380063,2.886515820075798,0.8782211763662916,84.54263085021844,2.0220371000315347,152.8682670769904,37.9528726705373,1,769.4119587511199,2.834077309873555
2025-01-01 00:10:00,164.63538716231363,78.26472909835249,13.768292998984757,11.954084935637969,5.753980950840798,2.0023652415566615,3.3534802690438563,1.1625428074595183,47.4365711829568,16.19153939028064,8.006517408762122,3.4099554154102276,1.139850681920409,74.75706746315005,1.9705894096435437,133.6802674707069,25.848225200009992,1,854.8183695631244,3.1034744225450406
2025-01-01 00:20:00,148.33843729545336,71.1608815601138,14.991085085899991,10.619383515165705,6.748366833097288,3.264064281076224,2.946494242486675,1.1316504949682131,44.902308839447485,16.655021535489976,7.2324059122464925,3.7462309851971356,1.0173282927708402,66.31120496358042,2.2536563021068696,135.37715625733364,35.88111298075265,1,723.355362641188,3.1398214684162205
2025-01-01 00:30:00,143.23554079737877,76.24127616980587,15.338143106555826,9.104042163719923,8.104493708001005,2.1933731539300507,2.662324747882961,1.2314981409927517,43.51096370872253,14.178259062010582,7.273806763529041,3.6919681176605117,0.605736448543718,71.40661029513842,2.209098388894414,166.42136716537289,29.162422392317623,1,808.773049558454,3.4468614351956246
2025-01-01 00:40:00,160.7951081988694,75.10840025104642,11.610482983451607,9.641480306071266,7.157120168512918,3.3351120436425328,2.9634987682058265,1.358538687710781,45.41706743098884,15.703172648340672,6.691888031382129,3.1250583491416957,1.070343328485023,72.12564006463484,2.418328336294249,136.14291262229602,37.92051869843729,1,711.5480436498531,3.307162753185066
2025-01-01 00:50:00,149.16143381563927,83.02033083923477,19.124240389689398,9.104581167543747,6.689848770302713,2.051073249145488,2.867626607521633,1.0055381980958418,43.58505369886731,14.429381189204047,7.625260174254058,3.820768130027039,1.2206696159281833,72.46202984551812,1.5481300544590593,148.05362218129,38.44174922000284,1,693.8374765271955,3.3250304195253757
2025-01-01 01:00:00,139.76286544403916,84.65751531095798,14.399961701898947,10.063791969920356,6.403978001707295,2.8895732055412564,3.5773803128387005,1.4698901637307396,42.38862655712947,15.894902768420208,7.364359493835758,3.427631815528771,0.9290927333277512,75.62602408437213,2.0544127294581553,126.57061907527458,29.533189801197945,1,680.6874414290185,2.940850398125322
2025-01-01 01:10:00,175.510684310609,82.71557325653308,14.424762083653677,9.635214908862087,7.138156336252851,3.0265343056801717,1.9160001143748742,1.2490683041528818,43.25014485135925,16.536943413820833,8.390802174176242,3.1110407352363896,0.9285912928831527,66.22597335475056,2.053324150115745,146.82218457022074,39.94487504725546,1,753.5071175338516,4.173496837808889
2025-01-01 01:20:00,148.24646153002607,79.75740171213403,13.809749514663723,10.204783577458388,7.003712077597761,3.227712345525499,2.9095532435969496,1.2713588141524694,43.87866636311172,15.159047721719073,7.140011559430389,3.3196523862981824,1.3052517312291352,72.74847495748585,2.160597968681029,156.33747791502748,28.919531063811437,1,711.1340665975265,3.7037271695733938
2025-01-01 01:30:00,144.43736999616138,82.38374386532688,16.776714407820663,10.517527344088345,7.0556405332969305,3.0363577468113947,2.7859265308076244,1.0762167677955858,43.725277860310136,15.046777196793185,6.14832577846223,2.823693690109049,1.2306136387753857,72.2926888096684,2.216670316201159,148.3506266966619,27.435650417087814,1,723.5240540884671,2.8695454477060554
